id,X4_mean,X11_mean,X18_mean,X26_mean,X50_mean,X3112_mean
195657823,0.4463823735713959,0.4235609173774719,0.4752737581729889,0.4503505825996399,0.45330649614334106,0.4667840301990509
195727593,0.44588524103164673,0.42266592383384705,0.474890798330307,0.4491974413394928,0.4524668753147125,0.46601366996765137
193560877,0.44654202461242676,0.42399224638938904,0.47545817494392395,0.4508764147758484,0.4537629187107086,0.46713539958000183
193567326,0.44643479585647583,0.42375892400741577,0.475343257188797,0.45060303807258606,0.45354723930358887,0.46697133779525757
194814095,0.4465475380420685,0.42396193742752075,0.47544458508491516,0.45085811614990234,0.4537222385406494,0.4671218991279602
194339776,0.4465535879135132,0.4239473342895508,0.475445032119751,0.45086756348609924,0.45372265577316284,0.4671405255794525
194641920,0.44648218154907227,0.423870712518692,0.47540754079818726,0.45076513290405273,0.453647255897522,0.4670725166797638
192161612,0.4465004801750183,0.42393121123313904,0.47542205452919006,0.45080092549324036,0.45371386408805847,0.46709635853767395
162642008,0.4464225769042969,0.4237082898616791,0.4753149747848511,0.4505615830421448,0.45350584387779236,0.4669339954853058
195871997,0.4465360939502716,0.423976331949234,0.47542867064476013,0.4508989453315735,0.4537659287452698,0.4671691656112671
138146105,0.44659772515296936,0.4239949584007263,0.47547945380210876,0.4509243667125702,0.45376965403556824,0.4671803116798401
139083582,0.44645434617996216,0.4237532317638397,0.47535935044288635,0.45059654116630554,0.45351412892341614,0.46698400378227234
194479523,0.44595837593078613,0.4227556884288788,0.474991112947464,0.4493545889854431,0.45257851481437683,0.46612805128097534
129283751,0.44651126861572266,0.42392927408218384,0.47541967034339905,0.45081621408462524,0.45371168851852417,0.46711546182632446
194216647,0.44647908210754395,0.4238465130329132,0.4753659665584564,0.4506852626800537,0.4535861909389496,0.46703729033470154
195468876,0.4465574324131012,0.4239686131477356,0.4754648804664612,0.45087116956710815,0.45374077558517456,0.4671359658241272
195033215,0.4465036988258362,0.42390260100364685,0.47540396451950073,0.4507942795753479,0.4536934792995453,0.4670916497707367
195657181,0.4465193450450897,0.42395660281181335,0.4754335284233093,0.45083969831466675,0.4537385404109955,0.46713247895240784
191943286,0.44638651609420776,0.4235769212245941,0.4752974212169647,0.45040521025657654,0.4533595144748688,0.46682053804397583
196204902,0.4465097188949585,0.42395806312561035,0.4754227101802826,0.4508444368839264,0.45373594760894775,0.4671535789966583
194714424,0.4464562237262726,0.4238355755805969,0.4753820598125458,0.4506945312023163,0.45361918210983276,0.46703585982322693
85325339,0.4466060400009155,0.42410728335380554,0.4754985272884369,0.4510282278060913,0.4538670778274536,0.46722686290740967
186179424,0.44653549790382385,0.42398977279663086,0.4754520356655121,0.45088672637939453,0.4537656605243683,0.4671555161476135
195277418,0.44641387462615967,0.4237338900566101,0.47535327076911926,0.45052599906921387,0.4534884989261627,0.4669058322906494
191357086,0.44654080271720886,0.4239182770252228,0.47543659806251526,0.4508102238178253,0.4536757171154022,0.46708667278289795
159264526,0.44649839401245117,0.4239250421524048,0.4754137098789215,0.45078393816947937,0.45369085669517517,0.46707379817962646
189190508,0.44653555750846863,0.4239112138748169,0.47544237971305847,0.4507994055747986,0.45369192957878113,0.46708667278289795
194972158,0.4461902379989624,0.4232778549194336,0.4751911163330078,0.4499848783016205,0.45305725932121277,0.4665389955043793
195358896,0.4465506076812744,0.42397817969322205,0.47544199228286743,0.4508783519268036,0.4537530243396759,0.46715569496154785
145576427,0.4465025067329407,0.4239237606525421,0.4754308760166168,0.4508059024810791,0.4537278711795807,0.4671078622341156
147174179,0.4464460015296936,0.42376405000686646,0.4753524661064148,0.4506113529205322,0.45351991057395935,0.466983437538147
193618728,0.4465751647949219,0.4239656329154968,0.47547125816345215,0.4508719742298126,0.45373743772506714,0.4671229422092438
57929572,0.44632604718208313,0.42341145873069763,0.47526586055755615,0.45020341873168945,0.4532405734062195,0.4666728377342224
196275817,0.44649022817611694,0.4238002300262451,0.4753846824169159,0.45066678524017334,0.45356664061546326,0.46700090169906616
26541830,0.445928156375885,0.42266327142715454,0.4748675525188446,0.4492020010948181,0.4524296820163727,0.46601295471191406
188634713,0.446091890335083,0.4229338765144348,0.47501546144485474,0.4495996832847595,0.45273974537849426,0.46630457043647766
186932213,0.44652026891708374,0.4238905608654022,0.4754067659378052,0.4507671892642975,0.4536401927471161,0.46705594658851624
195832137,0.44638124108314514,0.42360639572143555,0.47530046105384827,0.45042139291763306,0.4533787965774536,0.4668349027633667
195546406,0.44646817445755005,0.42378708720207214,0.475373774766922,0.45064622163772583,0.4535771310329437,0.4670025706291199
189332545,0.4462486803531647,0.4233742952346802,0.4751753509044647,0.45014455914497375,0.4531954228878021,0.46666666865348816
195346803,0.4465082287788391,0.42388859391212463,0.4754118025302887,0.4507478177547455,0.45365551114082336,0.4670569896697998
172162418,0.44650816917419434,0.42391976714134216,0.47541818022727966,0.45079880952835083,0.4537147283554077,0.46710819005966187
28665834,0.44626814126968384,0.42339959740638733,0.4751945734024048,0.45014137029647827,0.45319992303848267,0.4667109251022339
192558024,0.44635796546936035,0.42354583740234375,0.47528311610221863,0.45035189390182495,0.45331132411956787,0.4667726159095764
196415995,0.4459441900253296,0.4226549565792084,0.4748993217945099,0.44923698902130127,0.4524407684803009,0.4660823345184326
49827071,0.446350634098053,0.42345836758613586,0.4752104580402374,0.4501941502094269,0.4531579613685608,0.4666958749294281
176213651,0.4465509057044983,0.4239790141582489,0.47544631361961365,0.4508656859397888,0.4537380635738373,0.4671490788459778
189446389,0.4461999833583832,0.42323437333106995,0.47509780526161194,0.4499509930610657,0.45300719141960144,0.4665483236312866
188086289,0.4465440511703491,0.42397141456604004,0.4754371643066406,0.450876384973526,0.45375099778175354,0.4671434760093689
194634929,0.4465709626674652,0.4240001440048218,0.4754786789417267,0.4509063959121704,0.4537670910358429,0.4671555757522583
193943371,0.4464948773384094,0.42390182614326477,0.4754164218902588,0.4507584571838379,0.45368435978889465,0.46706944704055786
35860015,0.4463503360748291,0.4234527349472046,0.4752521812915802,0.4502260088920593,0.4531995356082916,0.46671682596206665
70552614,0.4459373950958252,0.4226646423339844,0.4748782813549042,0.4491812586784363,0.4523842930793762,0.46598243713378906
195190035,0.4465583562850952,0.42406952381134033,0.47546055912971497,0.4509826898574829,0.45384547114372253,0.46721503138542175
172123994,0.4463649094104767,0.42364540696144104,0.4753168523311615,0.45044004917144775,0.453419029712677,0.4668246805667877
173504972,0.4460407495498657,0.422903835773468,0.47500890493392944,0.4495147466659546,0.4526588022708893,0.4662075340747833
186794535,0.44635653495788574,0.42357248067855835,0.4752969443798065,0.4503796100616455,0.45335856080055237,0.46681851148605347
164678035,0.4461066424846649,0.4230629503726959,0.4751029908657074,0.4496827721595764,0.45286673307418823,0.46636301279067993
164657331,0.44649118185043335,0.4238820970058441,0.4754059612751007,0.4507395327091217,0.4536440074443817,0.46706917881965637
195625266,0.4461934566497803,0.4232601225376129,0.47517573833465576,0.44994744658470154,0.4530407786369324,0.4665093421936035
179319449,0.44656139612197876,0.4239559471607208,0.47544899582862854,0.45085397362709045,0.4537183940410614,0.4671214520931244
192254019,0.4456787109375,0.42226463556289673,0.47468820214271545,0.44862157106399536,0.45201510190963745,0.4656456410884857
194971405,0.4459841847419739,0.42280200123786926,0.4749535322189331,0.4493715465068817,0.45258626341819763,0.46613916754722595
195592274,0.4462292194366455,0.4233187735080719,0.47518041729927063,0.4500401020050049,0.45311054587364197,0.4665921926498413
195657901,0.4465275704860687,0.42392006516456604,0.47541457414627075,0.4508152902126312,0.4536772072315216,0.467093825340271
142066279,0.446168452501297,0.4231429994106293,0.4750806987285614,0.44983553886413574,0.45289865136146545,0.4664241373538971
52686107,0.44657421112060547,0.4240230619907379,0.47544875741004944,0.4509379267692566,0.45379599928855896,0.46719300746917725
153021611,0.44636112451553345,0.4235753118991852,0.47533106803894043,0.45036911964416504,0.45337414741516113,0.46678781509399414
154893448,0.4462760090827942,0.42341193556785583,0.47525104880332947,0.45010441541671753,0.45311304926872253,0.46658995747566223
171418193,0.44610002636909485,0.42306962609291077,0.4750136435031891,0.4497240483760834,0.452801376581192,0.4663749635219574
189654841,0.4464692771434784,0.42371055483818054,0.4753645956516266,0.4505687355995178,0.45348456501960754,0.466935396194458
194270043,0.44619670510292053,0.4233562648296356,0.4751751720905304,0.45008453726768494,0.45314398407936096,0.4666264057159424
194788217,0.44627100229263306,0.42346110939979553,0.4752451479434967,0.4501963257789612,0.4532225430011749,0.4666701853275299
185831896,0.4464796781539917,0.42389240860939026,0.4753951132297516,0.4507620334625244,0.4536569118499756,0.4670614004135132
147188647,0.44654175639152527,0.4239921569824219,0.47548148036003113,0.45087283849716187,0.453762948513031,0.46711862087249756
193472007,0.44659852981567383,0.42411357164382935,0.4754972457885742,0.45102381706237793,0.4538789987564087,0.46722257137298584
194419135,0.4460742473602295,0.4231129288673401,0.4751066267490387,0.4497067332267761,0.45290249586105347,0.466347336769104
193100289,0.44654181599617004,0.423986554145813,0.4754354655742645,0.45089882612228394,0.4537714421749115,0.4671640992164612
192612580,0.44650012254714966,0.4238278567790985,0.4754234850406647,0.45070788264274597,0.4536237120628357,0.46702343225479126
189935805,0.446311354637146,0.4235216975212097,0.4752242863178253,0.45030930638313293,0.45331498980522156,0.466791033744812
192850686,0.44652360677719116,0.42398813366889954,0.47545549273490906,0.4508632719516754,0.4537643492221832,0.4671330451965332
195601751,0.4462864398956299,0.42329785227775574,0.47515669465065,0.450078547000885,0.4530912935733795,0.4666253328323364
154190857,0.44647523760795593,0.42383089661598206,0.4753751754760742,0.450725257396698,0.45363399386405945,0.46704623103141785
82939150,0.44656121730804443,0.42397695779800415,0.47544196248054504,0.4508872330188751,0.4537622630596161,0.4671429693698883
178645755,0.4465210437774658,0.4238719046115875,0.4754084348678589,0.4507372975349426,0.4536077380180359,0.4670546054840088
195393155,0.44647151231765747,0.42383521795272827,0.4754151999950409,0.4507104158401489,0.45363035798072815,0.4670354127883911
160106538,0.44649219512939453,0.4238775074481964,0.475415974855423,0.4507319927215576,0.45363226532936096,0.4670248031616211
143621518,0.4464922249317169,0.4238910973072052,0.47541600465774536,0.4507509171962738,0.45364874601364136,0.46704337000846863
196269634,0.4461212456226349,0.4230290353298187,0.4750109016895294,0.44972628355026245,0.4528559744358063,0.466435968875885
65942231,0.446389377117157,0.42364948987960815,0.4753008186817169,0.4504755139350891,0.45340868830680847,0.4668794274330139
130667085,0.445997416973114,0.422831654548645,0.47495850920677185,0.44940558075904846,0.4525837004184723,0.4661524295806885
188627807,0.44652724266052246,0.423944890499115,0.47542667388916016,0.4508425295352936,0.45375192165374756,0.46713200211524963
48340179,0.4463375210762024,0.42354050278663635,0.4752475619316101,0.4503036141395569,0.4532909691333771,0.46676233410835266
72247808,0.4465259313583374,0.423979789018631,0.47543463110923767,0.45085716247558594,0.45376649498939514,0.46713966131210327
163590517,0.4465261697769165,0.423991858959198,0.47545167803764343,0.45085930824279785,0.4537579119205475,0.4671194553375244
155157559,0.4458504617214203,0.42256733775138855,0.4748575687408447,0.449127197265625,0.45238828659057617,0.46597594022750854
194893910,0.4465401768684387,0.423951655626297,0.4754602015018463,0.4508335590362549,0.4537137448787689,0.46710073947906494
186640680,0.4461632966995239,0.42314383387565613,0.4751255214214325,0.4498560130596161,0.4529825747013092,0.46651506423950195
193926831,0.446502685546875,0.42385628819465637,0.4754204750061035,0.45072609186172485,0.453620046377182,0.46702462434768677
195010705,0.4465094208717346,0.4239128530025482,0.4754069745540619,0.45080840587615967,0.4536997377872467,0.4671093821525574
139114697,0.4463425874710083,0.4235280752182007,0.4752790033817291,0.4503561854362488,0.45334336161613464,0.4668002128601074
196310835,0.4461999535560608,0.42324042320251465,0.4751427471637726,0.44999656081199646,0.4530704915523529,0.466600239276886
187869928,0.44595828652381897,0.4228073060512543,0.4748822748661041,0.4493752121925354,0.45255160331726074,0.4661131501197815
194497768,0.44595152139663696,0.42267343401908875,0.4749184846878052,0.4492253065109253,0.4524516463279724,0.46604254841804504
192431787,0.4462909400463104,0.4233836233615875,0.4752277433872223,0.45016375184059143,0.4531431496143341,0.46664851903915405
68957954,0.44606029987335205,0.42303475737571716,0.47495734691619873,0.44967588782310486,0.4528404772281647,0.46640104055404663
131165465,0.4463730752468109,0.4235968291759491,0.4753100574016571,0.45040538907051086,0.4534003436565399,0.4668552875518799
191515194,0.44648146629333496,0.4238225221633911,0.4753634035587311,0.4506794810295105,0.4535742998123169,0.4669942855834961
191944489,0.44657957553863525,0.4240613877773285,0.47548478841781616,0.45096462965011597,0.4538186490535736,0.46718829870224
183778389,0.4465128779411316,0.4238526523113251,0.47536930441856384,0.45075199007987976,0.4536314904689789,0.46707165241241455
182473083,0.44655129313468933,0.42398855090141296,0.4754592180252075,0.4508824944496155,0.4537515938282013,0.4671200215816498
196470408,0.44585052132606506,0.42244648933410645,0.47477006912231445,0.4489433169364929,0.4522099792957306,0.4658322036266327
195615835,0.4459949731826782,0.4227612316608429,0.4749012291431427,0.4492852985858917,0.4524534046649933,0.46613654494285583
170640803,0.4464656710624695,0.42379075288772583,0.4753546416759491,0.45064982771873474,0.4535636901855469,0.46699318289756775
194530662,0.4465440511703491,0.4239291846752167,0.47544553875923157,0.45081382989883423,0.4536884129047394,0.46709781885147095
195579308,0.4458513855934143,0.42270737886428833,0.4748879373073578,0.4492737650871277,0.45255759358406067,0.46607765555381775
196163064,0.446511834859848,0.42382392287254333,0.4753825068473816,0.450717955827713,0.45360586047172546,0.4670271873474121
179093257,0.446117639541626,0.4231497645378113,0.4750760495662689,0.44986966252326965,0.4529872536659241,0.46651044487953186
191141336,0.44638991355895996,0.4236452579498291,0.47531750798225403,0.45042943954467773,0.45343276858329773,0.4668860137462616
66205730,0.4464489817619324,0.4237040579319,0.4753463864326477,0.45051416754722595,0.45345064997673035,0.4668777287006378
191345360,0.44658327102661133,0.4240182936191559,0.4754609167575836,0.45092910528182983,0.4537833333015442,0.46717900037765503
172976966,0.4465525150299072,0.4239363372325897,0.4754486382007599,0.45084238052368164,0.45370760560035706,0.46711087226867676
162255371,0.446519672870636,0.42385026812553406,0.47541189193725586,0.45073774456977844,0.45359861850738525,0.467035710811615
32646355,0.44652271270751953,0.4239169657230377,0.4754403531551361,0.4507811963558197,0.45367586612701416,0.46707141399383545
166456139,0.44660067558288574,0.42409732937812805,0.4755017161369324,0.4510180354118347,0.4538639485836029,0.46723175048828125
147986079,0.44616907835006714,0.42310577630996704,0.4750811755657196,0.4498237073421478,0.45288577675819397,0.46643802523612976
195750495,0.4464704394340515,0.42385801672935486,0.47538402676582336,0.4506857395172119,0.4535970985889435,0.46699297428131104
106821355,0.44654381275177,0.4239937365055084,0.4754627048969269,0.45090243220329285,0.45379605889320374,0.4671703577041626
195184461,0.446544885635376,0.4239688515663147,0.47547057271003723,0.45085322856903076,0.4537447392940521,0.4671320915222168
186994404,0.4461684823036194,0.423044353723526,0.47510701417922974,0.44976940751075745,0.45285698771476746,0.4664384722709656
130081334,0.4463350772857666,0.4234238862991333,0.4752393960952759,0.4502159357070923,0.4531838595867157,0.4666520655155182
1957030,0.4465254247188568,0.4239165484905243,0.4754161536693573,0.45080167055130005,0.45369014143943787,0.46710264682769775
156876112,0.4464493989944458,0.42377084493637085,0.47537246346473694,0.4506301283836365,0.4535593092441559,0.466947078704834
190203343,0.44615793228149414,0.42323753237724304,0.4750954806804657,0.44998347759246826,0.4530916213989258,0.46658068895339966
196019906,0.44648540019989014,0.42379721999168396,0.47538095712661743,0.4506409764289856,0.45355531573295593,0.4669809341430664
195405216,0.4458996653556824,0.4226175546646118,0.4748259484767914,0.44912779331207275,0.4523695111274719,0.4659983515739441
170819957,0.4465174078941345,0.42394256591796875,0.47545871138572693,0.4508153796195984,0.4537172019481659,0.4670882225036621
196217215,0.44638293981552124,0.4236293137073517,0.475257009267807,0.4504072070121765,0.45336630940437317,0.4668566584587097
195670761,0.44602012634277344,0.42279377579689026,0.474979430437088,0.4493873715400696,0.4525791108608246,0.4661884903907776
157738754,0.44624024629592896,0.42337363958358765,0.475167840719223,0.4501485824584961,0.4532090723514557,0.46668821573257446
155781109,0.4463315010070801,0.42363327741622925,0.47529882192611694,0.450403094291687,0.4534379839897156,0.46682238578796387
196568056,0.4463862180709839,0.4236205220222473,0.47529369592666626,0.4504266083240509,0.4533862769603729,0.4668233394622803
189261278,0.4464303255081177,0.42377451062202454,0.47536811232566833,0.45061758160591125,0.45357745885849,0.46699658036231995
195540735,0.4462551474571228,0.42341098189353943,0.47520211338996887,0.4501405358314514,0.453184574842453,0.46666595339775085
161168306,0.4463910460472107,0.4236283302307129,0.475306898355484,0.4503978192806244,0.4534001052379608,0.4668405055999756
136260676,0.44651442766189575,0.4238734841346741,0.4754054844379425,0.45076605677604675,0.4536561369895935,0.46709245443344116
184375571,0.4462631940841675,0.4234035611152649,0.4751887917518616,0.45012569427490234,0.4531558156013489,0.4666121304035187
195738098,0.44630008935928345,0.4235399067401886,0.4752262532711029,0.45030122995376587,0.45329245924949646,0.4667409062385559
195286404,0.4465107321739197,0.42386046051979065,0.47540482878685,0.45072653889656067,0.45361581444740295,0.4670371413230896
189802684,0.4466017484664917,0.42401453852653503,0.4754985272884369,0.45095136761665344,0.4537952244281769,0.4671878516674042
194956904,0.4465431571006775,0.42391714453697205,0.47544893622398376,0.4507891833782196,0.4536726474761963,0.46706700325012207
196363422,0.4463556706905365,0.4236010015010834,0.47526147961616516,0.4503993093967438,0.4533649682998657,0.46681907773017883
143762865,0.44640159606933594,0.4235239624977112,0.47528907656669617,0.45034855604171753,0.45329776406288147,0.46682044863700867
125570438,0.44638732075691223,0.42361852526664734,0.475281685590744,0.45041531324386597,0.4533619284629822,0.46680954098701477
188081627,0.4462772607803345,0.4234371483325958,0.4752095937728882,0.45019087195396423,0.4531981348991394,0.466654896736145
191279795,0.44651156663894653,0.4238838255405426,0.47538289427757263,0.4507637023925781,0.4536437392234802,0.4670722186565399
192871437,0.44657817482948303,0.424068421125412,0.47547072172164917,0.4509839415550232,0.45383694767951965,0.4672098457813263
171306971,0.4464420676231384,0.4238292872905731,0.47540512681007385,0.4506480395793915,0.4536021947860718,0.4669860005378723
194984825,0.44656145572662354,0.42396342754364014,0.47544190287590027,0.4508870840072632,0.4537472426891327,0.46715399622917175
182779887,0.44640278816223145,0.4237072765827179,0.4753219187259674,0.45052894949913025,0.4534797668457031,0.46692413091659546
146259247,0.4464683532714844,0.42385515570640564,0.4753604233264923,0.45068544149398804,0.45364075899124146,0.46704763174057007
177923674,0.44656991958618164,0.4240414798259735,0.4754733741283417,0.4509475827217102,0.4538079798221588,0.4671802818775177
196234867,0.4464719295501709,0.42375603318214417,0.4753786027431488,0.4506188631057739,0.45356178283691406,0.46698975563049316
195058545,0.44638556241989136,0.4235764741897583,0.47531411051750183,0.4503861963748932,0.4533675014972687,0.46681034564971924
146977963,0.4461080729961395,0.42310547828674316,0.47510042786598206,0.4497549533843994,0.4528924524784088,0.46636688709259033
170468946,0.4460298717021942,0.4228073060512543,0.4750060737133026,0.44943729043006897,0.4526234269142151,0.4661948084831238
194769601,0.44654256105422974,0.42394593358039856,0.4754360020160675,0.4508296847343445,0.4536956548690796,0.46710702776908875
100841609,0.4463655650615692,0.4235033392906189,0.4752822816371918,0.4502764940261841,0.45325639843940735,0.46671733260154724
195352718,0.44589629769325256,0.42269667983055115,0.47490110993385315,0.44921252131462097,0.45246633887290955,0.46601438522338867
182645909,0.4465601444244385,0.42401841282844543,0.47546932101249695,0.45093032717704773,0.45378610491752625,0.46715524792671204
195145767,0.4464912414550781,0.42392677068710327,0.47541162371635437,0.45078906416893005,0.4537021219730377,0.46708905696868896
144149697,0.4457571506500244,0.42243942618370056,0.47476568818092346,0.44894593954086304,0.45229244232177734,0.4658639430999756
74357824,0.44568806886672974,0.42225900292396545,0.4746759235858917,0.44872546195983887,0.45211538672447205,0.4657613933086395
184612327,0.4465523958206177,0.4239315986633301,0.475451797246933,0.45082980394363403,0.4536973834037781,0.4671168923377991
194198322,0.44652336835861206,0.4238780736923218,0.47541773319244385,0.4507971405982971,0.45368513464927673,0.4670923352241516
195421159,0.446561336517334,0.423991858959198,0.47545289993286133,0.4508877694606781,0.45375314354896545,0.4671481251716614
194528974,0.4464120864868164,0.4236183762550354,0.47531601786613464,0.4504331648349762,0.4533786177635193,0.46683862805366516
60929945,0.44654741883277893,0.4239722192287445,0.4754328429698944,0.4508770704269409,0.45374003052711487,0.46714308857917786
191906354,0.44655299186706543,0.4240058362483978,0.47546544671058655,0.45091721415519714,0.45380786061286926,0.4671798646450043
164016578,0.4465077519416809,0.423869252204895,0.47540968656539917,0.45075324177742004,0.45366719365119934,0.46706175804138184
192005474,0.44634339213371277,0.42357760667800903,0.4752694070339203,0.45034515857696533,0.4533521831035614,0.4667900800704956
17093785,0.44653964042663574,0.4239777624607086,0.4754470884799957,0.4508582651615143,0.45375388860702515,0.46713316440582275
187779152,0.44575855135917664,0.42234212160110474,0.47482219338417053,0.44875380396842957,0.4521663188934326,0.4657488167285919
189688169,0.44647324085235596,0.42381250858306885,0.47536274790763855,0.45065921545028687,0.45358195900917053,0.4670066237449646
194568319,0.44652682542800903,0.4237976670265198,0.47542616724967957,0.45069676637649536,0.45357581973075867,0.4670052230358124
195698319,0.44641754031181335,0.42369189858436584,0.47532930970191956,0.450497567653656,0.4534311294555664,0.466875821352005
20206433,0.4463178515434265,0.4234086573123932,0.4752219021320343,0.450152724981308,0.4531554877758026,0.46663978695869446
195344625,0.44632652401924133,0.4234692454338074,0.4752616882324219,0.45023632049560547,0.4532332122325897,0.46667927503585815
195546823,0.4465709328651428,0.4240175187587738,0.475472629070282,0.4509177505970001,0.4537859857082367,0.46717119216918945
68391914,0.44649869203567505,0.4237579107284546,0.47540032863616943,0.4506281614303589,0.453526109457016,0.4669521152973175
190137333,0.44659745693206787,0.42409732937812805,0.4754844009876251,0.4510119557380676,0.4538642466068268,0.4672273099422455
184313993,0.44596171379089355,0.42284366488456726,0.47490355372428894,0.449407696723938,0.4525645971298218,0.4661593437194824
189540249,0.4462709426879883,0.4233492612838745,0.47519105672836304,0.4501042366027832,0.4531286656856537,0.46661603450775146
187658399,0.4465440511703491,0.4239386022090912,0.47542914748191833,0.4508315622806549,0.4537128210067749,0.46711939573287964
167415809,0.44587209820747375,0.42273420095443726,0.4748520255088806,0.4492393732070923,0.4525069296360016,0.46602392196655273
194634934,0.44590556621551514,0.4224241077899933,0.47483572363853455,0.4489305019378662,0.4521912932395935,0.4658362865447998
195569964,0.4461650848388672,0.42310988903045654,0.4750879108905792,0.44977298378944397,0.4528880715370178,0.4664028286933899
192486241,0.4464397728443146,0.42374980449676514,0.47536149621009827,0.45058780908584595,0.453543096780777,0.46695613861083984
195081655,0.44606831669807434,0.4230349361896515,0.47502437233924866,0.449640691280365,0.45276808738708496,0.4663158655166626
195547331,0.44644445180892944,0.42378413677215576,0.475380539894104,0.45062294602394104,0.4535587430000305,0.46695971488952637
193454404,0.44648057222366333,0.42383837699890137,0.47539040446281433,0.4506869316101074,0.4536185562610626,0.46701106429100037
